,event_type,time_stamp,node
21467,0,3234,141
21468,5,3234,451
21469,8,3234,55
21470,3,3234,150
21471,1,3234,150
21472,8,3234,54
21473,9,3234,54
21474,4,3234,404
21475,7,3235,54
21476,16,3235,54
21477,9,3235,54
21478,7,3235,54
21479,9,3235,54
21480,15,3235,54
21481,4,3235,404
21482,5,3235,451
21483,10,3235,451
21484,8,3235,257
21485,10,3235,451
21486,5,3235,54
21487,9,3235,54
21488,5,3235,451
21489,8,3235,257
21490,10,3235,451
21491,6,3235,257
21492,8,3235,54
21493,5,3235,54
21494,10,3235,451
21495,9,3235,54
21496,10,3235,451
21497,7,3236,54
21498,8,3236,54
21499,14,3236,257
21500,9,3236,54
21501,8,3236,54
21502,7,3236,54
21503,9,3236,54
21504,10,3236,451
21505,4,3236,406
21506,16,3236,257
21507,7,3236,257
21508,10,3236,257
21509,5,3236,54
21510,15,3236,54
21511,5,3236,54
21512,6,3236,263
21513,9,3236,54
21514,0,3236,263
21515,2,3236,263
21516,0,3236,263
21517,8,3237,54
21518,2,3237,263
21519,9,3237,54
21520,7,3237,54
21521,9,3237,54
21522,7,3237,54
21523,5,3237,466
21524,0,3238,381
21525,19,3238,257
21526,5,3238,257
21527,10,3238,257
21528,8,3238,54
21529,5,3238,466
21530,0,3239,141
21531,2,3239,141
21532,4,3240,404
21533,2,3240,141
21534,8,3240,59
21535,7,3240,59
21536,5,3240,283
21537,5,3240,466
21538,4,3240,404
21539,5,3240,283
21540,8,3240,59
21541,5,3240,466
21542,16,3240,59
21543,8,3240,59
21544,7,3240,59
21545,5,3241,466
21546,4,3241,406
21547,5,3241,466
21548,6,3242,263
21549,0,3242,263
21550,7,3243,466
21551,5,3243,451
21552,0,3243,381
21553,5,3243,451
21554,10,3243,451
21555,8,3243,55
21556,9,3243,128
21557,5,3243,128
21558,16,3243,55
21559,9,3243,55
21560,7,3243,55
21561,8,3243,55
21562,9,3243,128
21563,5,3243,128
21564,9,3243,55
21565,5,3244,457
21566,10,3244,457
21567,10,3244,457
21568,10,3244,257
21569,8,3244,257
21570,7,3244,257
21571,10,3244,257
21572,5,3244,381
21573,10,3244,381
21574,7,3244,400
21575,9,3244,400
21576,11,3244,400
21577,7,3244,343
21578,6,3244,343
21579,9,3244,343
21580,8,3244,55
21581,9,3244,128
21582,5,3244,128
21583,9,3245,55
21584,7,3245,55
21585,8,3245,128
21586,0,3245,141
21587,5,3245,55
21588,9,3245,128
21589,9,3245,55
21590,14,3245,343
21591,15,3245,343
21592,8,3245,55
21593,5,3245,128
21594,2,3245,141
21595,9,3245,128
21596,16,3245,128
21597,0,3245,242
21598,9,3245,55
21599,7,3245,128
21600,7,3245,55
21601,5,3245,451
21602,2,3245,141
21603,14,3245,55
21604,10,3245,451
21605,5,3245,466
21606,8,3245,9
21607,7,3245,9
21608,10,3245,9
21609,15,3245,9
21610,14,3245,9
21611,10,3245,9
21612,4,3245,404
21613,8,3246,257
21614,5,3246,55
21615,8,3246,128
21616,9,3246,128
21617,9,3246,55
21618,4,3246,404
21619,11,3246,55
21620,7,3246,128
21621,7,3246,257
21622,10,3246,257
21623,14,3246,257
21624,8,3246,257
21625,8,3246,128
21626,7,3246,128
21627,8,3246,128
21628,7,3246,128
21629,13,3246,128
21630,5,3246,55
21631,2,3246,128
21632,11,3246,128
21633,10,3246,9
21634,7,3246,257
21635,14,3246,128
21636,15,3246,128
21637,10,3246,257
21638,14,3246,9
21639,15,3246,9
21640,5,3246,128
21641,8,3246,9
21642,8,3246,283
21643,13,3246,283
21644,5,3246,59
21645,7,3246,283
21646,6,3246,283
21647,7,3246,55
21648,8,3246,55
21649,5,3246,55
21650,8,3246,128
21651,9,3246,128
21652,9,3246,55
21653,2,3246,283
21654,7,3246,128
21655,4,3247,406
21656,8,3247,55
21657,6,3247,263
21658,8,3247,55
21659,8,3247,128
21660,9,3247,128
21661,0,3247,263
21662,7,3247,128
21663,9,3247,55
21664,5,3247,55
21665,7,3247,55
21666,15,3247,128
21667,14,3247,128
21668,5,3247,128
21669,8,3247,9
21670,2,3247,263
21671,2,3248,263
21672,5,3248,283
21673,8,3248,59
21674,7,3248,59
21675,8,3248,59
21676,5,3248,283
21677,9,3248,128
21678,8,3248,55
21679,5,3248,128
21680,9,3248,55
21681,5,3248,210
21682,9,3248,210
21683,0,3248,381
21684,9,3249,45
21685,7,3249,45
21686,7,3249,62
21687,13,3249,62
21688,6,3249,62
21689,6,3249,45
21690,23,3249,45
21691,13,3249,45
21692,12,3249,62
21693,4,3250,341
21694,23,3250,62
21695,7,3250,62
21696,9,3250,62
21697,17,3250,62
21698,17,3250,62
21699,2,3250,45
21700,11,3250,45
21701,2,3250,62
21702,22,3250,62
21703,14,3250,45
21704,22,3250,62
21705,23,3250,62
21706,9,3250,62
21707,22,3250,62
21708,22,3250,62
21709,22,3250,62
21710,17,3250,62
21711,22,3250,62
21712,15,3250,62
21713,14,3250,62
21714,0,3250,141
21715,14,3250,62
21716,15,3250,62
21717,2,3250,141
21718,7,3250,466
21719,6,3250,321
21720,3,3251,420
21721,1,3251,420
21722,1,3251,395
21723,3,3251,395
21724,4,3251,404
21725,2,3251,141
21726,13,3251,453
21727,2,3251,453
21728,4,3251,404
21729,6,3252,257
21730,6,3252,283
21731,6,3252,343
21732,4,3252,406
21733,6,3252,263
21734,0,3252,263
21735,2,3252,263
21736,9,3252,55
21737,7,3252,55
21738,5,3252,128
21739,9,3252,128
21740,2,3253,263
21741,9,3253,128
21742,5,3253,128
21743,9,3253,55
21744,8,3253,55
21745,7,3253,55
21746,8,3253,59
21747,5,3253,283
21748,7,3253,59
21749,8,3254,128
21750,9,3254,128
21751,9,3254,55
21752,5,3254,55
21753,7,3254,128
21754,5,3254,466
21755,15,3254,128
21756,17,3254,62
21757,8,3254,55
21758,5,3254,128
21759,5,3254,283
21760,8,3254,59
21761,17,3254,62
21762,8,3254,257
21763,0,3254,381
21764,7,3254,59
21765,6,3254,257
21766,14,3254,257
21767,16,3254,257
21768,7,3254,257
21769,10,3254,257
21770,9,3254,128
21771,8,3254,55
21772,9,3254,55
21773,5,3254,128
21774,7,3254,55
21775,8,3255,257
21776,17,3255,62
21777,17,3255,62
21778,17,3255,62
21779,17,3255,62
21780,14,3255,257
21781,7,3255,62
21782,3,3255,235
21783,1,3255,235
21784,7,3255,62
21785,8,3255,257
21786,1,3255,31
21787,3,3255,31
21788,1,3255,241
21789,3,3255,241
21790,0,3255,141
21791,3,3255,342
21792,3,3255,61
21793,1,3255,342
21794,1,3255,61
21795,20,3255,283
21796,20,3255,59
21797,7,3255,283
21798,5,3255,59
21799,1,3256,439
21800,3,3256,439
21801,3,3256,290
21802,8,3256,257
21803,1,3256,455
21804,3,3256,455
21805,1,3256,290
21806,3,3256,198
21807,1,3256,198
21808,2,3256,141
21809,5,3256,62
21810,7,3256,283
21811,5,3256,59
21812,5,3256,466
21813,14,3256,257
21814,7,3256,257
21815,5,3256,62
21816,2,3256,141
21817,7,3256,283
21818,10,3256,257
21819,5,3256,59
21820,7,3256,56
21821,11,3256,56
21822,4,3256,44
21823,5,3256,59
21824,8,3256,283
21825,7,3256,283
21826,4,3256,404
21827,8,3257,62
21828,5,3257,62
21829,7,3257,62
21830,7,3257,62
21831,8,3257,62
21832,5,3257,62
21833,7,3257,62
21834,4,3258,406
21835,6,3258,263
21836,0,3258,263
21837,5,3258,62
21838,5,3258,62
21839,1,3258,150
21840,3,3258,150
21841,5,3258,62
21842,7,3258,62
21843,5,3258,466
21844,7,3258,62
21845,5,3259,62
21846,7,3259,62
21847,5,3259,62
21848,5,3259,283
21849,7,3259,59
21850,8,3259,59
21851,0,3259,381
21852,5,3259,62
21853,5,3259,466
21854,8,3259,59
21855,5,3260,128
21856,9,3260,128
21857,9,3260,55
21858,7,3260,55
21859,8,3260,55
21860,5,3260,128
21861,8,3260,55
21862,9,3260,128
21863,9,3260,55
21864,16,3260,55
21865,7,3260,55
21866,6,3261,45
21867,0,3261,141
21868,7,3261,283
21869,5,3261,59
21870,6,3261,257
21871,4,3262,404
21872,7,3262,7
21873,5,3262,384
21874,9,3262,384
21875,4,3262,404
21876,5,3263,466
21877,6,3263,62
21878,6,3263,45
21879,6,3263,263
21880,0,3263,263
21881,5,3263,384
21882,4,3263,406
21883,9,3263,384
21884,2,3263,263
21885,5,3263,384
21886,9,3263,384
21887,7,3264,321
21888,2,3264,321
21889,13,3264,321
21890,6,3264,321
21891,21,3264,321
21892,11,3264,321
21893,2,3264,263
21894,0,3265,381
21895,0,3266,378
21896,7,3266,378
21897,0,3266,141
21898,2,3266,141
21899,5,3267,128
21900,8,3267,55
21901,9,3267,55
21902,9,3267,128
21903,7,3267,55
21904,2,3267,141
21905,4,3267,404
21906,4,3268,404
21907,6,3268,263
21908,0,3269,263
21909,2,3269,263
21910,4,3269,406
21911,2,3269,263
21912,11,3269,321
21913,8,3269,59
21914,5,3270,283
21915,7,3270,59
21916,0,3270,381
21917,5,3270,381
21918,10,3270,381
21919,8,3270,9
21920,7,3271,9
21921,14,3271,9
21922,10,3271,9
21923,15,3271,9
21924,10,3271,9
21925,0,3271,242
21926,3,3272,469
21927,1,3272,469
21928,0,3272,141
21929,1,3272,58
21930,3,3272,58
21931,1,3272,354
21932,3,3272,354
21933,2,3272,141
21934,9,3272,210
21935,5,3272,210
21936,2,3272,141
21937,8,3272,59
21938,5,3272,283
21939,7,3272,59
21940,4,3273,404
21941,4,3273,404
21942,8,3274,59
21943,5,3274,283
21944,16,3274,59
21945,7,3274,59
21946,6,3274,263
21947,0,3274,263
21948,8,3274,59
21949,5,3274,283
21950,16,3274,59
21951,7,3274,59
21952,2,3274,263
21953,4,3274,406
21954,11,3274,59
21955,2,3275,263
21956,4,3275,44
21957,0,3275,381
21958,6,3277,321
21959,0,3277,141
21960,8,3277,128
21961,7,3277,128
21962,8,3277,55
21963,13,3277,128
21964,5,3277,128
21965,9,3277,128
21966,9,3277,55
21967,7,3277,128
21968,9,3277,128
21969,9,3277,55
21970,5,3277,55
21971,5,3277,128
21972,9,3277,55
21973,9,3277,128
21974,23,3277,128
21975,23,3277,55
21976,7,3277,55
21977,2,3277,128
21978,2,3277,141
21979,8,3277,128
21980,11,3277,128
21981,16,3277,55
21982,14,3277,128
21983,15,3277,128
21984,8,3277,128
21985,5,3278,55
21986,8,3278,128
21987,16,3278,128
21988,8,3278,55
21989,2,3278,141
21990,4,3278,404
21991,4,3279,404
21992,0,3279,263
21993,6,3279,263
21994,2,3279,263
21995,4,3280,406
21996,2,3280,263
21997,0,3281,381
21998,9,3281,128
21999,8,3281,55
22000,9,3281,55
22001,5,3281,128
22002,7,3281,55
22003,7,3282,128
22004,9,3282,128
22005,5,3282,55
22006,9,3282,55
22007,15,3282,128
22008,14,3282,128
22009,0,3282,141
22010,2,3283,141
22011,2,3283,141
22012,4,3284,404
22013,4,3284,404
22014,6,3285,263
22015,0,3285,263
22016,2,3285,263
22017,4,3285,406
22018,0,3286,381
22019,9,3287,128
22020,8,3287,55
22021,5,3287,128
22022,9,3287,55
22023,7,3287,55
22024,0,3288,141
22025,5,3288,457
22026,10,3288,457
22027,10,3288,457
22028,4,3290,404
22029,4,3290,404
22030,6,3290,263
22031,0,3290,263
22032,0,3290,263
22033,2,3290,263
22034,2,3291,263
22035,4,3291,406
22036,0,3292,381
22037,5,3292,457
22038,10,3292,457
22039,10,3292,457
22040,10,3293,457
22041,0,3293,141
22042,5,3293,457
22043,2,3293,141
22044,10,3294,457
22045,2,3294,141
22046,9,3295,128
22047,8,3295,55
22048,5,3295,128
22049,9,3295,55
22050,7,3295,55
22051,4,3295,404
22052,4,3295,404
22053,6,3296,263
22054,0,3296,263
22055,5,3296,128
22056,2,3296,263
22057,7,3296,55
22058,9,3296,55
22059,9,3296,128
22060,2,3296,263
22061,7,3296,7
22062,4,3296,406
22063,0,3297,381
22064,20,3297,59
22065,16,3297,59
22066,20,3297,283
22067,7,3297,59
22068,5,3297,283
22069,11,3298,59
22070,5,3298,283
22071,8,3298,59
22072,7,3298,59
22073,8,3299,59
22074,0,3299,141
22075,2,3299,141
22076,2,3299,141
22077,4,3301,404
22078,6,3301,263
22079,0,3301,263
22080,3,3302,124
22081,1,3302,124
22082,1,3302,442
22083,3,3302,442
22084,3,3302,425
22085,1,3302,425
22086,3,3302,32
22087,1,3302,32
22088,4,3302,406
22089,3,3302,327
22090,1,3302,327
22091,0,3303,381
22092,7,3303,239
22093,11,3303,239
22094,11,3303,239
22095,0,3304,141
22096,2,3304,141
22097,2,3305,141
22098,4,3306,404
22099,6,3306,263
22100,0,3306,263
22101,2,3306,263
22102,2,3307,263
22103,4,3307,406
22104,0,3308,381
22105,0,3310,141
22106,0,3310,273
22107,2,3310,141
22108,18,3310,260
22109,2,3310,141
22110,2,3311,273
22111,0,3312,263
22112,6,3312,263
22113,4,3312,404
22114,0,3312,263
22115,2,3312,263
22116,2,3312,263
22117,4,3312,404
22118,5,3312,210
22119,9,3312,210
22120,9,3313,210
22121,5,3313,210
22122,9,3313,210
22123,5,3313,210
22124,4,3313,406
22125,0,3313,381
22126,5,3313,210
22127,9,3313,210
22128,8,3314,128
22129,16,3314,128
22130,14,3314,128
22131,10,3314,128
22132,7,3314,128
22133,15,3315,128
22134,5,3315,451
22135,10,3315,451
22136,0,3315,141
22137,8,3315,451
22138,16,3315,451
22139,10,3315,451
22140,3,3316,469
22141,1,3316,469
22142,5,3316,210
22143,9,3316,210
22144,20,3316,283
22145,20,3316,59
22146,8,3316,59
22147,5,3316,283
22148,7,3316,59
22149,5,3316,451
22150,10,3316,451
22151,19,3316,451
22152,8,3316,451
22153,10,3316,451
22154,8,3316,59
22155,5,3316,283
22156,0,3317,273
22157,3,3317,197
22158,1,3317,197
22159,3,3317,121
22160,1,3317,121
22161,3,3317,463
22162,1,3317,463
22163,5,3317,451
22164,1,3317,205
22165,1,3317,394
22166,3,3317,205
22167,1,3317,296
22168,3,3317,394
22169,3,3317,296
22170,10,3317,451
22171,1,3317,38
22172,3,3317,38
22173,3,3317,462
22174,1,3317,462
22175,1,3317,70
22176,3,3317,173
22177,3,3317,70
22178,1,3317,173
22179,8,3317,59
22180,5,3317,283
22181,3,3317,42
22182,1,3317,42
22183,7,3317,59
22184,6,3317,263
22185,0,3317,263
22186,4,3317,404
22187,2,3317,263
22188,0,3317,263
22189,5,3318,283
22190,7,3318,59
22191,4,3318,404
22192,4,3318,110
22193,2,3318,263
22194,4,3318,406
22195,7,3318,59
22196,5,3319,283
22197,7,3319,59
22198,5,3319,283
22199,0,3319,381
22200,8,3319,59
22201,5,3319,283
22202,7,3319,59
22203,7,3319,59
22204,5,3319,283
22205,8,3319,59
22206,8,3319,59
22207,7,3319,59
22208,5,3319,283
22209,5,3319,283
22210,7,3319,59
22211,14,3319,59
22212,8,3320,59
22213,5,3320,283
22214,6,3320,283
22215,5,3320,59
22216,7,3320,283
22217,7,3320,283
22218,5,3320,59
22219,0,3320,141
22220,2,3321,141
22221,2,3321,141
22222,7,3321,451
22223,10,3321,451
22224,5,3322,451
22225,10,3322,451
22226,19,3322,451
22227,10,3322,451
22228,8,3322,451
22229,10,3322,451
22230,19,3322,451
22231,5,3322,451
22232,10,3322,451
22233,6,3322,263
22234,0,3322,263
22235,2,3323,263
22236,4,3323,404
22237,2,3323,263
22238,7,3323,283
22239,5,3323,59
22240,7,3323,128
22241,10,3323,128
22242,13,3323,283
22243,7,3323,283
22244,6,3323,283
22245,5,3323,59
22246,2,3323,283
22247,8,3323,128
22248,7,3323,283
22249,8,3323,283
22250,5,3323,128
22251,5,3323,59
22252,7,3324,451
22253,8,3324,128
22254,10,3324,128
22255,5,3324,451
22256,4,3324,406
22257,0,3324,381
22258,5,3324,283
22259,8,3324,59
22260,7,3324,59
22261,8,3325,257
22262,7,3325,451
22263,7,3326,257
22264,0,3326,141
22265,6,3326,257
22266,10,3326,257
22267,5,3326,451
22268,7,3326,451
22269,2,3326,141
22270,2,3326,141
22271,8,3326,257
22272,5,3326,257
22273,10,3326,257
22274,8,3326,128
22275,5,3327,128
22276,10,3327,128
22277,8,3327,257
22278,7,3327,257
22279,10,3327,257
22280,5,3327,257
22281,10,3327,257
22282,10,3327,257
22283,5,3327,128
22284,18,3327,260
22285,10,3327,128
22286,10,3327,128
22287,7,3328,257
22288,10,3328,257
22289,6,3328,263
22290,0,3328,263
22291,4,3328,404
22292,5,3328,451
22293,8,3328,451
22294,6,3329,283
22295,8,3329,451
22296,7,3329,451
22297,5,3329,384
22298,9,3329,384
22299,8,3329,451
22300,5,3329,451
22301,7,3330,451
22302,4,3330,406
22303,0,3330,381
22304,5,3330,451
22305,8,3330,451
22306,5,3330,59
22307,20,3330,283
22308,7,3330,283
22309,20,3330,59
22310,7,3330,451
22311,7,3330,283
22312,5,3330,59
22313,5,3330,451
22314,11,3330,239
22315,5,3330,59
22316,7,3330,283
22317,8,3330,451
22318,8,3330,283
22319,5,3330,59
22320,7,3331,451
22321,7,3331,283
22322,5,3331,59
22323,7,3331,451
22324,19,3331,451
22325,10,3331,451
22326,6,3331,283
22327,7,3331,283
22328,13,3331,283
22329,5,3331,59
22330,2,3331,283
22331,0,3331,215
22332,8,3331,283
22333,5,3331,283
22334,9,3331,384
22335,5,3331,384
22336,0,3331,141
22337,5,3331,451
22338,8,3331,451
22339,7,3331,451
22340,5,3331,457
22341,19,3332,451
22342,5,3332,451
22343,10,3332,451
22344,5,3332,451
22345,10,3332,451
22346,0,3332,215
22347,8,3332,451
22348,7,3332,451
22349,1,3332,471
22350,3,3332,471
22351,1,3332,285
22352,3,3332,285
22353,1,3332,295
22354,5,3332,451
22355,3,3332,114
22356,3,3332,295
22357,1,3332,114
22358,7,3332,451
22359,3,3332,195
22360,1,3332,195
22361,8,3332,59
22362,5,3332,283
22363,7,3332,59
22364,5,3332,257
22365,5,3332,451
22366,10,3332,257
22367,8,3332,257
22368,20,3332,283
22369,20,3332,59
22370,5,3332,283
22371,7,3332,59
22372,10,3332,257
22373,10,3333,451
22374,13,3333,425
22375,13,3333,32
22376,21,3333,32
22377,7,3333,257
22378,19,3333,257
22379,10,3333,257
22380,21,3333,425
22381,2,3333,32
22382,2,3333,425
22383,19,3333,451
22384,5,3333,451
22385,2,3333,215
22386,13,3333,215
22387,6,3333,215
22388,10,3333,451
22389,11,3333,239
22390,10,3333,257
22391,5,3333,257
22392,10,3333,257
22393,19,3333,257
22394,7,3333,257
22395,10,3333,257
22396,6,3333,257
22397,13,3333,257
22398,5,3333,451
22399,2,3333,257
22400,6,3333,263
22401,0,3333,263
22402,5,3333,283
22403,2,3333,215
22404,10,3333,451
22405,7,3333,59
22406,5,3333,283
22407,7,3333,59
22408,5,3333,451
22409,19,3333,451
22410,10,3333,451
22411,10,3333,451
22412,2,3333,263
22413,11,3333,239
22414,4,3334,404
22415,11,3334,239
22416,2,3334,263
22417,4,3334,404
22418,5,3334,283
22419,7,3334,59
22420,8,3335,59
22421,5,3335,283
22422,7,3335,59
22423,11,3335,239
22424,0,3335,381
22425,4,3335,406
22426,7,3335,59
22427,5,3335,283
22428,11,3335,239
22429,5,3336,283
22430,7,3336,59
22431,7,3336,59
22432,5,3336,283
22433,8,3336,59
22434,5,3336,283
22435,7,3336,59
22436,6,3336,283
22437,8,3336,59
22438,6,3336,283
22439,11,3337,239
22440,0,3337,141
22441,0,3337,215
22442,11,3337,239
22443,2,3337,141
22444,5,3337,451
22445,10,3337,451
22446,2,3337,141
22447,10,3338,451
22448,10,3338,451
22449,10,3338,451
22450,6,3338,257
22451,10,3338,451
22452,5,3339,451
22453,0,3339,263
22454,6,3339,263
22455,10,3339,451
22456,5,3339,210
22457,2,3339,263
22458,11,3339,239
22459,10,3339,451
22460,2,3339,263
22461,4,3339,404
22462,4,3340,404
22463,5,3340,210
22464,9,3340,210
22465,5,3340,451
22466,5,3340,210
22467,9,3340,210
22468,10,3340,451
22469,0,3340,381
22470,9,3340,210
22471,5,3340,210
22472,4,3341,406
22473,11,3341,239
22474,13,3341,285
22475,2,3341,285
22476,9,3341,210
22477,5,3341,210
22478,11,3341,239
22479,13,3341,453
22480,2,3341,453
22481,5,3341,210
22482,9,3341,210
22483,5,3342,257
22484,9,3342,210
22485,5,3342,210
22486,19,3342,257
22487,10,3342,257
22488,6,3342,285
22489,10,3342,257
22490,0,3342,141
22491,2,3342,141
22492,2,3342,141
22493,5,3343,210
22494,5,3343,257
22495,8,3343,257
22496,19,3343,257
22497,10,3343,257
22498,7,3343,257
22499,13,3343,257
22500,10,3343,257
22501,6,3343,257
22502,2,3343,257
22503,8,3343,257
22504,8,3344,257
22505,16,3344,257
22506,7,3344,257
22507,10,3344,257
22508,6,3344,99
22509,19,3344,257
22510,8,3344,257
22511,5,3344,257
22512,10,3344,257
22513,6,3344,263
22514,0,3344,263
22515,6,3344,425
22516,8,3344,257
22517,7,3344,257
22518,10,3344,257
22519,2,3344,263
22520,6,3344,32
22521,16,3344,257
22522,19,3344,257
22523,10,3344,257
22524,14,3345,257
22525,4,3345,404
22526,2,3345,263
22527,4,3346,99
22528,0,3346,381
22529,4,3346,406
22530,5,3346,451
22531,10,3346,451
22532,10,3346,451
22533,5,3347,451
22534,10,3347,451
22535,0,3347,141
22536,2,3348,141
22537,5,3348,451
22538,8,3348,257
22539,10,3348,451
22540,7,3348,257
22541,10,3348,257
22542,1,3348,19
22543,3,3348,19
22544,3,3348,264
22545,1,3348,264
22546,1,3348,348
22547,3,3348,348
22548,1,3348,252
22549,3,3348,432
22550,1,3348,155
22551,1,3348,432
22552,3,3348,252
22553,3,3348,247
22554,1,3348,301
22555,3,3348,234
22556,3,3348,99
22557,3,3348,301
22558,1,3348,99
22559,1,3348,234
22560,3,3348,155
22561,1,3348,247
22562,1,3348,278
22563,3,3348,211
22564,1,3348,12
22565,1,3348,212
22566,3,3348,12
22567,1,3348,211
22568,3,3348,278
22569,3,3348,212
22570,3,3348,218
22571,1,3348,218
22572,3,3348,263
22573,1,3348,263
22574,10,3348,451
22575,3,3348,468
22576,1,3348,194
22577,1,3348,468
22578,3,3348,194
22579,3,3348,258
22580,1,3348,258
22581,1,3348,244
22582,1,3348,464
22583,1,3348,150
22584,3,3348,150
22585,3,3348,244
22586,1,3348,95
22587,3,3348,95
22588,3,3348,464
22589,1,3348,339
22590,3,3348,67
22591,3,3348,153
22592,1,3348,139
22593,1,3348,67
22594,1,3348,388
22595,1,3348,307
22596,3,3348,339
22597,3,3348,139
22598,3,3348,307
22599,1,3348,153
22600,3,3348,388
22601,3,3348,271
22602,3,3348,379
22603,1,3348,379
22604,1,3348,271
22605,3,3348,90
22606,3,3348,213
22607,1,3348,213
22608,3,3348,135
22609,1,3348,273
22610,1,3348,90
22611,3,3348,273
22612,1,3348,135
22613,1,3348,49
22614,3,3348,419
22615,3,3348,122
22616,1,3348,419
22617,1,3348,122
22618,3,3348,49
22619,3,3348,115
22620,3,3348,156
22621,3,3348,112
22622,1,3348,112
22623,1,3348,156
22624,1,3348,6
22625,3,3348,6
22626,1,3348,115
22627,3,3348,438
22628,1,3348,438
22629,3,3348,372
22630,1,3348,372
22631,1,3348,414
22632,3,3348,414
22633,3,3348,324
22634,3,3348,97
22635,1,3348,280
22636,1,3348,324
22637,1,3348,294
22638,1,3348,97
22639,3,3348,280
22640,3,3348,294
22641,3,3348,221
22642,1,3348,221
22643,3,3348,317
22644,3,3348,43
22645,1,3348,98
22646,1,3348,43
22647,1,3348,317
22648,3,3348,98
22649,2,3348,141
22650,1,3348,47
22651,3,3348,353
22652,1,3348,353
22653,3,3348,262
22654,3,3348,47
22655,1,3348,262
22656,1,3349,237
22657,3,3349,237
22658,19,3349,451
22659,5,3349,451
22660,10,3349,451
22661,10,3349,451
22662,9,3349,324
22663,18,3349,110
22664,23,3349,324
22665,13,3349,324
22666,6,3349,324
22667,21,3349,324
22668,7,3349,324
22669,11,3349,324
22670,18,3349,139
22671,11,3349,324
22672,2,3349,324
22673,10,3349,451
22674,10,3349,451
22675,10,3349,451
22676,10,3349,451
22677,6,3349,257
22678,7,3349,283
22679,5,3349,59
22680,20,3349,283
22681,20,3349,59
22682,5,3349,451
22683,19,3349,451
22684,10,3349,451
22685,5,3350,451
22686,10,3350,451
22687,6,3350,263
22688,0,3350,263
22689,10,3350,451
22690,8,3350,257
22691,7,3350,257
22692,2,3350,263
22693,10,3350,257
22694,5,3350,451
22695,19,3350,451
22696,10,3350,451
22697,10,3350,257
22698,2,3350,263
22699,10,3350,451
22700,5,3350,451
22701,10,3350,451
22702,19,3350,451
22703,10,3350,451
22704,4,3350,404
22705,10,3351,451
22706,7,3351,451
22707,10,3351,451
22708,8,3351,451
22709,7,3351,451
22710,8,3351,257
22711,7,3351,257
22712,5,3351,451
22713,10,3351,451
22714,5,3351,451
22715,10,3351,257
22716,10,3351,451
22717,10,3351,451
22718,0,3351,381
22719,10,3351,451
22720,10,3351,451
22721,4,3352,406
22722,16,3352,451
22723,19,3352,451
22724,5,3352,451
22725,10,3352,451
22726,5,3352,451
22727,10,3352,451
22728,10,3352,451
22729,10,3352,451
22730,10,3352,451
22731,7,3352,451
22732,8,3352,257
22733,5,3352,451
22734,19,3353,451
22735,7,3353,451
22736,8,3353,451
22737,10,3353,451
22738,16,3353,451
22739,7,3353,451
22740,0,3353,141
22741,5,3353,451
22742,2,3353,141
22743,8,3353,451
22744,7,3353,451
22745,8,3353,451
22746,19,3353,451
22747,10,3353,451
22748,2,3353,141
22749,7,3353,451
22750,2,3353,453
22751,13,3353,453
22752,7,3353,451
22753,10,3353,451
22754,10,3354,451
22755,7,3354,451
22756,7,3354,451
22757,10,3354,451
22758,7,3354,283
22759,20,3354,59
22760,20,3354,283
22761,5,3354,59
22762,7,3354,451
22763,10,3354,451
22764,5,3354,451
22765,8,3354,451
22766,10,3354,451
22767,7,3354,451
22768,8,3354,283
22769,7,3354,283
22770,5,3354,59
22771,10,3354,451
22772,5,3354,451
22773,7,3354,451
22774,8,3354,451
22775,10,3355,451
22776,7,3355,451
22777,5,3355,451
22778,6,3355,263
22779,0,3355,263
22780,2,3355,263
22781,2,3355,263
22782,16,3355,451
22783,7,3355,451
22784,8,3355,451
22785,19,3355,451
22786,7,3355,451
22787,10,3355,451
22788,5,3355,451
22789,10,3356,451
22790,4,3356,404
22791,5,3356,451
22792,10,3356,451
22793,4,3356,404
22794,10,3356,451
22795,0,3357,381
22796,13,3357,348
22797,4,3357,406
22798,2,3357,348
22799,7,3357,257
22800,10,3357,257
22801,8,3358,257
22802,7,3358,257
22803,10,3358,257
22804,8,3358,257
22805,0,3358,141
22806,4,3358,348
22807,6,3358,348
22808,8,3359,257
22809,7,3359,257
22810,10,3359,257
22811,10,3359,257
22812,8,3359,257
22813,16,3359,257
22814,10,3359,257
22815,7,3359,257
22816,6,3359,324
22817,8,3360,257
22818,19,3360,257
22819,13,3360,257
22820,6,3360,257
22821,7,3360,257
22822,10,3360,257
22823,2,3360,257
22824,8,3360,257
22825,7,3360,257
22826,10,3360,257
22827,6,3360,263
22828,0,3360,263
22829,8,3360,257
22830,2,3360,263
22831,8,3360,257
22832,19,3360,257
22833,7,3360,257
22834,7,3360,257
22835,10,3360,257
22836,19,3361,257
22837,8,3361,257
22838,5,3361,257
22839,10,3361,257
22840,8,3361,453
22841,2,3361,263
22842,19,3361,257
22843,7,3361,257
22844,10,3361,257
22845,4,3361,404
22846,10,3362,257
22847,5,3362,257
22848,10,3362,257
22849,0,3362,381
22850,7,3362,257
22851,10,3362,257
22852,10,3362,257
22853,4,3363,406
22854,19,3363,257
22855,7,3363,257
22856,10,3363,257
22857,10,3363,257
22858,10,3363,257
22859,5,3364,257
22860,19,3364,257
22861,10,3364,257
22862,10,3364,257
22863,0,3364,141
22864,7,3364,453
