,event_type,time_stamp,node
34261,2,4228,198
34262,1,4228,296
34263,9,4228,296
34264,3,4228,377
34265,5,4228,107
34266,3,4228,107
34267,3,4229,70
34268,2,4230,184
34269,0,4230,247
34270,1,4230,247
34271,0,4231,247
34272,1,4231,247
34273,2,4231,394
34274,2,4232,394
34275,2,4232,243
34276,5,4232,76
34277,2,4232,76
34278,4,4233,76
34279,10,4233,436
34280,4,4233,76
34281,0,4233,247
34282,2,4233,198
34283,1,4233,247
34284,3,4233,377
34285,3,4233,107
34286,10,4233,107
34287,5,4233,107
34288,4,4233,107
34289,0,4234,247
34290,1,4234,247
34291,3,4234,70
34292,3,4234,70
34293,4,4234,70
34294,0,4234,247
34295,1,4234,247
34296,0,4235,247
34297,1,4235,247
34298,2,4235,184
34299,0,4235,247
34300,1,4235,247
34301,0,4236,247
34302,1,4236,247
34303,7,4236,260
34304,8,4236,260
34305,7,4236,289
34306,8,4236,289
34307,8,4236,124
34308,7,4236,124
34309,0,4236,247
34310,1,4236,247
34311,0,4237,247
34312,15,4237,247
34313,1,4237,247
34314,2,4237,394
34315,4,4237,107
34316,2,4237,394
34317,2,4238,243
34318,5,4238,76
34319,2,4238,76
34320,4,4238,76
34321,4,4238,76
34322,3,4239,377
34323,3,4239,107
34324,5,4239,107
34325,2,4239,198
34326,3,4239,70
34327,2,4240,184
34328,0,4240,247
34329,1,4241,247
34330,2,4243,394
34331,17,4243,27
34332,17,4243,31
34333,17,4243,308
34334,2,4243,243
34335,5,4243,76
34336,2,4243,76
34337,4,4243,76
34338,0,4243,247
34339,1,4243,247
34340,17,4243,27
34341,17,4243,31
34342,17,4243,308
34343,3,4244,377
34344,10,4244,107
34345,5,4244,107
34346,3,4244,107
34347,0,4244,247
34348,4,4244,107
34349,1,4244,247
34350,4,4244,76
34351,2,4244,198
34352,0,4244,247
34353,3,4244,70
34354,1,4244,247
34355,0,4245,247
34356,1,4245,247
34357,2,4245,184
34358,0,4245,247
34359,1,4245,247
34360,0,4246,247
34361,1,4246,247
34362,0,4246,247
34363,1,4246,247
34364,0,4247,247
34365,1,4247,247
34366,15,4247,247
34367,4,4247,107
34368,10,4248,436
34369,2,4248,394
34370,0,4248,107
34371,14,4249,107
34372,12,4249,107
34373,2,4249,243
34374,5,4249,76
34375,2,4249,76
34376,16,4249,107
34377,9,4249,107
34378,17,4249,107
34379,4,4249,76
34380,0,4249,107
34381,16,4249,107
34382,3,4249,377
34383,9,4249,107
34384,17,4249,107
34385,4,4249,76
34386,5,4249,107
34387,3,4249,107
34388,12,4249,260
34389,14,4249,260
34390,3,4250,70
34391,2,4250,198
34392,2,4250,184
34393,0,4251,247
34394,1,4251,247
34395,0,4251,247
34396,1,4251,247
34397,0,4253,247
34398,1,4253,247
34399,0,4254,247
34400,1,4254,247
34401,2,4254,394
34402,2,4254,243
34403,5,4254,76
34404,2,4254,76
34405,0,4254,247
34406,1,4254,247
34407,3,4254,377
34408,3,4254,107
34409,5,4254,107
34410,10,4254,107
34411,4,4254,107
34412,0,4255,247
34413,1,4255,247
34414,3,4255,70
34415,0,4255,247
34416,1,4255,247
34417,2,4255,198
34418,0,4256,247
34419,1,4256,247
34420,2,4256,184
34421,0,4256,247
34422,1,4256,247
34423,0,4257,247
34424,1,4257,247
34425,0,4257,247
34426,1,4257,247
34427,15,4257,247
34428,4,4258,107
34429,2,4259,394
34430,3,4259,377
34431,2,4259,243
34432,5,4259,76
34433,2,4259,76
34434,5,4260,107
34435,3,4260,107
34436,4,4260,76
34437,0,4260,90
34438,11,4260,60
34439,1,4260,90
34440,1,4260,60
34441,9,4260,90
34442,12,4260,90
34443,14,4260,90
34444,3,4260,70
34445,4,4260,76
34446,2,4261,184
34447,0,4261,247
34448,1,4261,247
34449,2,4261,198
34450,1,4261,90
34451,0,4261,90
34452,0,4261,247
34453,11,4261,60
34454,1,4261,247
34455,1,4261,60
34456,12,4261,90
34457,14,4261,90
34458,0,4263,247
34459,15,4263,247
34460,1,4263,247
34461,10,4263,436
34462,11,4263,176
34463,0,4263,176
34464,9,4264,247
34465,0,4264,247
34466,15,4264,247
34467,1,4264,247
34468,3,4265,377
34469,3,4265,107
34470,10,4265,107
34471,5,4265,107
34472,4,4265,107
34473,2,4265,394
34474,2,4265,243
34475,5,4265,76
34476,2,4265,76
34477,4,4265,76
34478,4,4265,76
34479,3,4265,70
34480,4,4265,70
34481,2,4266,184
34482,2,4266,198
34483,0,4267,247
34484,15,4267,247
34485,1,4267,247
34486,0,4267,247
34487,1,4267,247
34488,14,4268,107
34489,12,4268,107
34490,4,4268,107
34491,0,4268,107
34492,9,4268,107
34493,0,4269,107
34494,9,4269,107
34495,0,4269,107
34496,12,4269,260
34497,14,4269,260
34498,9,4270,261
34499,9,4270,107
34500,3,4270,377
34501,5,4270,107
34502,3,4270,107
34503,2,4270,394
34504,2,4270,243
34505,5,4270,76
34506,9,4270,261
34507,2,4270,76
34508,3,4270,70
34509,4,4270,76
34510,9,4271,261
34511,2,4271,184
34512,0,4271,247
34513,9,4271,261
34514,1,4271,247
34515,9,4271,107
34516,0,4271,247
34517,4,4271,76
34518,1,4271,247
34519,2,4272,198
34520,0,4273,247
34521,1,4273,247
34522,15,4273,247
34523,0,4274,176
34524,10,4274,176
34525,4,4274,176
34526,23,4274,176
34527,11,4274,176
34528,0,4274,247
34529,1,4274,247
34530,1,4274,247
34531,15,4274,247
34532,11,4274,247
34533,0,4274,247
34534,11,4274,93
34535,11,4274,247
34536,0,4275,247
34537,11,4275,93
34538,5,4275,107
34539,3,4275,377
34540,10,4275,107
34541,3,4275,107
34542,4,4275,107
34543,0,4275,247
34544,11,4276,93
34545,3,4276,70
34546,2,4276,243
34547,5,4276,76
34548,2,4276,76
34549,1,4276,247
34550,0,4276,247
34551,15,4276,247
34552,2,4276,394
34553,4,4276,76
34554,2,4276,184
34555,4,4276,76
34556,0,4276,247
34557,0,4277,247
34558,0,4277,247
34559,11,4277,93
34560,0,4277,247
34561,2,4278,198
34562,11,4278,93
34563,10,4279,436
34564,4,4279,107
34565,0,4279,146
34566,3,4280,377
34567,5,4280,107
34568,3,4280,107
34569,0,4280,247
34570,1,4280,247
34571,15,4280,247
34572,3,4281,70
34573,0,4281,247
34574,1,4281,247
34575,9,4281,146
34576,2,4281,243
34577,2,4281,76
34578,5,4281,76
34579,2,4281,184
34580,12,4281,146
34581,0,4281,146
34582,9,4281,146
34583,0,4281,247
34584,1,4281,247
34585,2,4281,394
34586,0,4282,146
34587,11,4282,247
34588,1,4282,247
34589,0,4282,146
34590,16,4282,146
34591,0,4283,146
34592,5,4283,146
34593,5,4283,336
34594,10,4283,146
34595,4,4283,146
34596,11,4283,247
34597,1,4283,247
34598,16,4283,146
34599,7,4283,93
34600,8,4283,93
34601,11,4283,247
34602,1,4283,247
34603,2,4283,198
34604,0,4283,146
34605,16,4283,146
34606,0,4283,247
34607,12,4283,146
34608,9,4284,146
34609,11,4284,247
34610,0,4284,247
34611,16,4284,146
34612,1,4284,247
34613,9,4284,146
34614,0,4284,247
34615,1,4284,247
34616,11,4284,247
34617,11,4285,247
34618,3,4285,146
34619,0,4285,247
34620,1,4285,247
34621,15,4285,247
34622,8,4285,124
34623,7,4285,124
34624,7,4285,260
34625,8,4285,289
34626,8,4285,260
34627,7,4285,289
34628,0,4285,247
34629,1,4285,247
34630,3,4285,377
34631,10,4285,107
34632,5,4285,107
34633,3,4285,107
34634,21,4286,295
34635,4,4286,107
34636,0,4286,247
34637,1,4286,247
34638,3,4286,70
34639,2,4286,184
34640,4,4286,70
34641,21,4286,70
34642,17,4286,31
34643,11,4286,247
34644,1,4286,247
34645,0,4286,247
34646,1,4286,247
34647,15,4286,247
34648,2,4286,243
34649,5,4286,76
34650,2,4286,76
34651,11,4287,247
34652,4,4287,76
34653,0,4287,247
34654,2,4287,394
34655,11,4287,93
34656,4,4287,76
34657,17,4287,27
34658,11,4288,93
34659,2,4289,198
34660,11,4289,93
34661,4,4289,107
34662,11,4289,93
34663,11,4290,93
34664,0,4290,146
34665,16,4290,146
34666,9,4290,146
34667,11,4290,93
34668,0,4290,146
34669,1,4291,247
34670,0,4291,247
34671,15,4291,247
34672,3,4291,377
34673,11,4291,93
34674,5,4291,107
34675,3,4291,107
34676,21,4291,195
34677,21,4291,310
34678,0,4291,247
34679,3,4291,70
34680,2,4291,184
34681,0,4291,146
34682,0,4291,247
34683,2,4292,243
34684,0,4292,247
34685,5,4292,76
34686,11,4292,348
34687,2,4292,76
34688,5,4292,146
34689,4,4292,76
34690,4,4292,76
34691,2,4292,394
34692,0,4293,146
34693,11,4293,348
34694,0,4293,247
34695,6,4293,348
34696,17,4293,31
34697,17,4293,27
34698,17,4293,308
34699,6,4293,348
34700,16,4293,247
34701,0,4293,146
34702,6,4293,247
34703,6,4293,348
34704,6,4293,247
34705,5,4293,336
34706,11,4293,348
34707,6,4293,348
34708,0,4293,247
34709,1,4293,247
34710,15,4293,247
34711,0,4293,247
34712,10,4294,436
34713,0,4294,247
34714,0,4294,247
34715,1,4294,247
34716,2,4294,198
34717,11,4294,348
34718,0,4294,247
34719,9,4294,247
34720,0,4294,146
34721,1,4294,247
34722,11,4294,247
34723,6,4294,348
34724,6,4294,247
34725,0,4294,247
34726,0,4294,146
34727,9,4295,247
34728,6,4295,348
34729,6,4295,247
34730,6,4295,247
34731,6,4295,348
34732,9,4295,247
34733,6,4295,247
34734,6,4295,348
34735,0,4295,247
34736,0,4295,146
34737,6,4295,247
34738,6,4295,247
34739,6,4295,348
34740,6,4295,247
34741,16,4295,146
34742,0,4295,247
34743,0,4296,146
34744,6,4296,247
34745,6,4296,247
34746,16,4296,146
34747,0,4296,146
34748,10,4296,107
34749,5,4296,107
34750,3,4296,107
34751,4,4296,107
34752,3,4296,377
34753,6,4296,348
34754,0,4296,247
34755,6,4296,348
34756,6,4296,348
34757,6,4296,348
34758,0,4296,146
34759,2,4296,184
34760,0,4296,247
34761,3,4296,70
34762,4,4296,70
34763,6,4297,348
34764,0,4297,247
34765,6,4297,348
34766,6,4297,247
34767,6,4297,247
34768,2,4297,243
34769,5,4297,76
34770,2,4297,76
34771,6,4297,348
34772,6,4297,348
34773,6,4298,247
34774,6,4298,247
34775,6,4298,348
34776,6,4298,348
34777,2,4298,394
34778,6,4298,247
34779,6,4298,247
34780,6,4298,348
34781,6,4298,348
34782,6,4298,247
34783,6,4298,348
34784,6,4299,348
34785,6,4299,348
34786,6,4299,247
34787,0,4299,247
34788,9,4299,247
34789,6,4299,348
34790,6,4299,247
34791,6,4299,348
34792,6,4299,348
34793,6,4299,247
34794,17,4299,27
34795,17,4299,31
34796,0,4299,247
34797,16,4299,247
34798,6,4299,247
34799,6,4299,348
34800,11,4299,348
34801,11,4299,339
34802,0,4299,258
34803,6,4299,247
34804,6,4299,348
34805,4,4299,107
34806,6,4299,348
34807,6,4300,247
34808,2,4300,198
34809,6,4300,247
34810,6,4300,348
34811,6,4300,348
34812,6,4300,348
34813,0,4300,247
34814,16,4300,247
34815,6,4300,247
34816,6,4300,348
34817,9,4300,247
34818,6,4300,247
34819,6,4300,348
34820,0,4300,247
34821,9,4300,247
34822,6,4300,348
34823,6,4300,247
34824,0,4301,247
34825,0,4301,247
34826,1,4301,247
34827,6,4301,348
34828,6,4301,247
34829,16,4301,247
34830,6,4301,247
34831,6,4301,348
34832,0,4301,348
34833,6,4301,348
34834,9,4301,247
34835,6,4301,348
34836,3,4301,377
34837,21,4301,295
34838,5,4301,107
34839,3,4301,107
34840,2,4302,184
34841,3,4302,70
34842,21,4302,70
34843,2,4303,243
34844,5,4303,76
34845,2,4303,76
34846,4,4303,76
34847,0,4303,247
34848,15,4303,247
34849,1,4303,247
34850,4,4303,76
34851,2,4303,394
34852,0,4304,247
34853,1,4304,247
34854,0,4304,247
34855,1,4304,247
34856,0,4305,247
34857,1,4305,247
34858,0,4305,247
34859,1,4305,247
34860,2,4305,198
34861,0,4306,247
34862,1,4306,247
34863,0,4306,247
34864,1,4306,247
34865,3,4306,377
34866,5,4306,107
34867,10,4306,107
34868,3,4306,107
34869,4,4306,107
34870,21,4306,310
34871,2,4306,184
34872,0,4307,247
34873,1,4307,247
34874,3,4307,70
34875,4,4307,70
34876,0,4307,247
34877,1,4307,247
34878,2,4308,243
34879,5,4308,76
34880,2,4308,76
34881,4,4308,76
34882,4,4308,76
34883,2,4309,394
34884,10,4309,436
34885,2,4309,394
34886,11,4309,90
34887,0,4309,60
34888,1,4309,60
34889,1,4309,90
34890,9,4309,60
34891,12,4309,60
34892,14,4309,60
34893,0,4309,90
34894,4,4310,107
34895,0,4311,247
34896,1,4311,247
34897,2,4311,198
34898,0,4311,247
34899,1,4311,247
34900,3,4311,377
34901,5,4312,107
34902,3,4312,107
34903,2,4312,184
34904,0,4312,261
34905,1,4312,261
34906,3,4312,70
34907,0,4313,247
34908,15,4313,247
34909,1,4313,247
34910,2,4313,243
34911,5,4313,76
34912,2,4313,76
34913,4,4314,76
34914,0,4314,247
34915,1,4314,247
34916,0,4314,247
34917,1,4314,247
34918,4,4314,76
34919,2,4315,394
34920,0,4315,247
34921,1,4315,247
34922,0,4315,247
34923,1,4315,247
34924,0,4316,247
34925,1,4316,247
34926,0,4316,247
34927,1,4316,247
34928,2,4316,198
34929,0,4317,247
34930,1,4317,247
34931,3,4317,377
34932,10,4317,107
34933,5,4317,107
34934,3,4317,107
34935,4,4317,107
34936,21,4317,310
34937,2,4317,184
34938,0,4317,247
34939,15,4317,247
34940,1,4317,247
34941,3,4317,70
34942,4,4317,70
34943,2,4319,243
34944,5,4319,76
34945,2,4319,76
34946,4,4319,76
34947,4,4319,76
34948,2,4320,394
34949,4,4320,107
34950,0,4320,247
34951,1,4320,247
34952,2,4320,394
34953,3,4322,377
34954,2,4322,198
34955,5,4322,107
34956,3,4322,107
34957,2,4322,184
34958,3,4322,70
34959,0,4323,247
34960,1,4323,247
34961,0,4324,247
34962,1,4324,247
34963,2,4324,243
34964,2,4324,76
34965,5,4324,76
34966,10,4324,436
34967,3,4325,148
34968,0,4326,90
34969,1,4326,90
34970,1,4326,60
34971,11,4326,60
34972,2,4326,394
34973,0,4327,247
34974,1,4327,247
34975,2,4327,184
34976,3,4327,377
34977,0,4327,247
34978,10,4327,107
34979,3,4327,107
34980,5,4327,107
34981,1,4327,247
34982,4,4327,107
34983,2,4327,198
34984,3,4328,70
34985,4,4328,70
34986,9,4328,103
34987,11,4328,219
34988,6,4328,103
34989,6,4328,219
34990,12,4328,103
34991,10,4328,148
34992,2,4330,243
34993,5,4330,76
34994,2,4330,76
34995,4,4330,76
34996,4,4330,76
34997,0,4330,247
34998,1,4330,247
34999,4,4331,107
35000,1,4331,60
35001,9,4331,60
35002,1,4331,90
35003,11,4331,90
35004,12,4331,60
35005,14,4331,60
35006,2,4331,394
35007,0,4331,90
35008,1,4331,90
35009,1,4331,60
35010,11,4331,60
35011,9,4331,90
35012,0,4332,90
35013,9,4332,90
35014,2,4332,184
35015,11,4332,60
35016,3,4332,377
35017,5,4332,107
35018,3,4332,107
35019,3,4333,70
35020,2,4333,198
35021,0,4333,247
35022,15,4333,247
35023,1,4333,247
35024,0,4334,90
35025,1,4334,60
35026,11,4334,60
35027,1,4334,90
35028,9,4334,90
35029,0,4334,247
35030,1,4334,247
35031,16,4334,90
35032,9,4334,90
35033,0,4334,247
35034,1,4334,247
35035,0,4335,90
35036,0,4335,247
35037,1,4335,247
35038,2,4335,243
35039,5,4335,76
35040,2,4335,76
35041,4,4335,76
35042,16,4335,90
35043,9,4335,90
35044,0,4335,247
35045,1,4335,247
35046,4,4335,76
35047,0,4336,90
35048,1,4336,60
35049,0,4336,90
35050,11,4336,60
35051,1,4336,90
35052,0,4336,247
35053,1,4336,247
35054,12,4336,90
35055,0,4336,90
35056,11,4336,60
35057,1,4336,90
35058,1,4336,60
35059,12,4336,90
35060,0,4336,247
35061,1,4336,247
35062,2,4337,394
35063,9,4337,90
35064,0,4337,247
35065,15,4337,247
35066,1,4337,247
35067,2,4337,184
35068,10,4337,107
35069,3,4337,107
35070,5,4337,107
35071,3,4338,377
35072,4,4338,107
35073,11,4338,70
35074,6,4338,70
35075,3,4338,70
35076,4,4338,70
35077,3,4338,70
35078,0,4338,90
35079,6,4338,70
35080,2,4338,198
35081,0,4339,90
35082,11,4339,60
35083,1,4339,90
35084,1,4339,60
35085,9,4339,90
35086,10,4340,436
35087,0,4340,60
35088,1,4340,90
35089,1,4340,60
35090,11,4340,90
35091,9,4340,60
35092,14,4340,60
35093,12,4340,60
35094,5,4340,76
35095,2,4340,243
35096,2,4340,76
35097,0,4341,247
35098,1,4341,247
35099,0,4341,60
35100,16,4341,60
35101,1,4341,90
35102,1,4341,60
35103,11,4341,90
35104,9,4341,60
35105,4,4341,107
35106,0,4341,60
35107,1,4342,60
35108,1,4342,90
35109,11,4342,90
35110,9,4342,60
35111,12,4342,60
35112,14,4342,60
35113,2,4342,394
35114,2,4342,184
35115,3,4343,377
35116,9,4343,254
35117,6,4343,254
35118,5,4343,107
35119,3,4343,107
35120,0,4343,247
35121,1,4343,247
35122,3,4343,70
35123,0,4343,247
35124,1,4343,247
35125,2,4344,198
35126,0,4344,247
35127,1,4344,247
35128,0,4344,247
35129,1,4344,247
35130,11,4345,60
35131,0,4345,90
35132,9,4345,90
35133,1,4345,60
35134,1,4345,90
35135,12,4345,90
35136,0,4345,247
35137,1,4345,247
35138,0,4345,247
35139,1,4346,247
35140,2,4346,243
35141,5,4346,76
35142,2,4346,76
35143,4,4346,76
35144,0,4346,247
35145,1,4346,247
35146,4,4346,76
35147,0,4346,247
35148,1,4347,247
35149,0,4347,247
35150,1,4347,247
35151,2,4347,184
35152,2,4348,394
35153,10,4348,107
35154,3,4348,107
35155,5,4348,107
35156,3,4348,377
35157,4,4348,107
35158,3,4348,70
35159,3,4349,70
35160,4,4349,70
35161,2,4349,198
35162,3,4350,436
35163,0,4351,247
35164,1,4351,247
35165,2,4351,243
35166,5,4351,76
35167,2,4351,76
35168,4,4351,76
35169,4,4352,107
35170,4,4352,76
35171,2,4353,184
35172,3,4353,377
35173,0,4353,247
35174,1,4353,247
35175,5,4353,107
35176,2,4353,394
35177,3,4353,107
35178,0,4354,247
35179,3,4354,70
35180,1,4354,247
35181,0,4354,247
35182,1,4354,247
35183,0,4355,247
35184,1,4355,247
35185,2,4355,198
35186,7,4355,124
35187,8,4355,124
35188,10,4355,436
35189,0,4355,247
35190,1,4355,247
35191,8,4355,289
35192,7,4355,289
35193,8,4355,260
35194,7,4355,260
35195,0,4356,247
35196,1,4356,247
35197,0,4356,247
35198,1,4356,247
35199,0,4357,247
35200,1,4357,247
35201,2,4357,243
35202,5,4357,76
35203,2,4357,76
35204,4,4357,76
35205,0,4357,247
35206,11,4357,60
35207,1,4357,247
35208,0,4357,90
35209,1,4357,60
35210,1,4357,90
35211,9,4357,90
35212,2,4358,184
35213,0,4358,90
35214,4,4358,76
35215,9,4358,90
35216,17,4358,31
35217,3,4358,107
35218,17,4358,308
35219,17,4358,27
35220,5,4358,107
35221,10,4358,107
35222,3,4358,377
35223,4,4358,107
35224,2,4359,394
35225,3,4359,70
35226,4,4359,70
35227,0,4359,90
35228,2,4361,198
35229,0,4361,247
35230,1,4361,247
35231,4,4362,107
35232,2,4362,243
35233,5,4362,76
35234,2,4362,76
35235,4,4362,76
35236,11,4362,60
35237,0,4362,90
35238,1,4362,90
35239,1,4362,60
35240,12,4362,90
35241,9,4362,90
35242,0,4362,60
35243,1,4362,90
35244,1,4362,60
35245,11,4362,90
35246,9,4363,60
35247,4,4363,76
35248,14,4363,60
35249,12,4363,60
35250,2,4363,184
35251,0,4363,60
35252,0,4363,90
35253,1,4363,60
35254,1,4363,90
35255,11,4363,60
35256,9,4363,90
35257,0,4363,247
35258,1,4363,247
35259,3,4364,377
35260,5,4364,107
35261,3,4364,107
35262,0,4364,247
35263,1,4364,247
35264,0,4364,60
35265,9,4364,60
35266,3,4364,70
35267,0,4364,90
35268,11,4364,90
35269,0,4364,247
35270,1,4364,247
35271,2,4364,394
35272,0,4365,247
35273,1,4365,247
35274,0,4365,247
35275,1,4365,247
35276,0,4365,107
35277,0,4366,247
35278,1,4366,247
35279,0,4366,107
35280,2,4366,198
35281,0,4366,247
35282,1,4366,247
35283,0,4366,107
35284,0,4367,107
35285,0,4367,247
35286,1,4367,247
35287,0,4367,247
35288,1,4367,247
35289,12,4367,107
35290,2,4367,243
35291,5,4367,76
35292,2,4367,76
35293,14,4367,107
35294,2,4368,184
35295,9,4368,60
35296,11,4368,90
35297,1,4368,90
35298,1,4368,60
35299,14,4368,60
35300,12,4368,60
35301,9,4368,60
35302,0,4368,90
35303,11,4369,60
35304,1,4369,90
35305,0,4369,90
35306,9,4369,90
35307,1,4369,60
35308,9,4369,90
35309,9,4369,107
35310,3,4369,377
35311,5,4369,107
35312,10,4369,107
35313,3,4369,107
35314,4,4369,107
35315,0,4369,107
35316,11,4369,60
35317,0,4369,261
35318,1,4369,261
35319,16,4369,107
35320,9,4369,107
35321,17,4369,107
35322,3,4369,70
35323,4,4369,70
35324,2,4370,394
35325,0,4370,90
35326,10,4370,436
35327,0,4370,247
35328,1,4370,247
35329,0,4371,107
35330,16,4371,107
35331,17,4371,107
35332,9,4371,107
35333,16,4371,107
35334,9,4371,107
35335,17,4371,107
35336,7,4371,260
35337,8,4371,260
35338,2,4372,198
35339,4,4372,107
35340,16,4372,107
35341,0,4372,107
35342,9,4372,107
35343,17,4372,107
35344,2,4373,243
35345,5,4373,76
35346,2,4373,76
35347,0,4373,107
35348,16,4373,107
35349,9,4373,107
35350,17,4373,107
35351,4,4373,76
35352,2,4373,184
35353,0,4373,107
35354,0,4373,247
35355,1,4373,247
35356,4,4374,76
35357,0,4374,247
35358,1,4374,247
35359,3,4374,377
35360,5,4374,107
35361,3,4374,107
35362,0,4374,247
35363,1,4374,247
35364,3,4374,70
35365,9,4375,107
35366,0,4375,247
35367,1,4375,247
35368,0,4375,107
35369,2,4375,394
35370,0,4375,247
35371,1,4375,247
35372,0,4376,247
35373,1,4376,247
35374,0,4376,247
35375,1,4376,247
35376,0,4377,247
35377,1,4377,247
35378,0,4377,107
35379,2,4377,198
35380,0,4378,107
35381,2,4378,184
35382,2,4378,243
35383,5,4378,76
35384,2,4378,76
35385,4,4378,76
35386,4,4379,76
35387,10,4379,107
35388,3,4379,377
35389,5,4379,107
35390,3,4379,107
35391,4,4379,107
35392,0,4379,294
35393,3,4380,70
35394,4,4380,70
35395,0,4380,107
35396,0,4380,247
35397,1,4381,247
35398,2,4381,394
35399,7,4381,123
35400,2,4383,198
35401,4,4383,107
35402,0,4383,60
35403,1,4383,60
35404,11,4383,90
35405,9,4383,60
35406,1,4383,90
35407,12,4383,60
35408,14,4383,60
35409,2,4383,184
35410,1,4383,90
35411,0,4383,90
35412,1,4383,60
35413,11,4383,60
35414,9,4383,90
35415,0,4383,247
35416,1,4383,247
35417,2,4384,243
35418,5,4384,76
35419,2,4384,76
35420,0,4384,247
35421,1,4384,247
35422,3,4384,377
35423,5,4385,107
35424,3,4385,107
35425,3,4385,70
35426,10,4386,436
35427,2,4386,394
35428,1,4387,247
35429,0,4387,247
35430,0,4388,90
35431,1,4388,60
35432,11,4388,60
35433,1,4388,90
35434,9,4388,90
35435,2,4388,198
35436,2,4388,184
35437,2,4389,243
35438,5,4389,76
35439,2,4389,76
35440,4,4389,76
35441,3,4390,377
35442,4,4390,76
35443,5,4390,107
35444,10,4390,107
35445,3,4390,107
35446,4,4390,107
35447,3,4390,70
35448,4,4390,70
35449,0,4391,247
35450,1,4391,247
35451,2,4392,394
35452,4,4393,107
35453,2,4393,184
35454,1,4394,247
35455,0,4394,247
35456,2,4394,198
35457,0,4394,247
35458,1,4394,247
35459,2,4394,243
35460,5,4394,76
35461,2,4394,76
35462,0,4395,247
35463,1,4395,247
35464,4,4395,76
35465,4,4395,76
35466,3,4395,377
35467,5,4395,107
35468,3,4395,107
35469,0,4395,247
35470,1,4395,247
35471,3,4395,70
35472,0,4396,247
35473,1,4396,247
35474,10,4396,436
35475,0,4396,247
35476,1,4396,247
35477,0,4397,247
35478,1,4397,247
35479,0,4397,247
35480,1,4397,247
35481,2,4397,394
35482,2,4398,184
35483,2,4399,198
35484,2,4400,243
35485,5,4400,76
35486,2,4400,76
35487,4,4400,76
35488,10,4400,107
35489,5,4400,107
35490,3,4400,377
35491,3,4400,107
35492,4,4400,107
35493,3,4401,70
35494,1,4401,247
35495,0,4401,247
35496,4,4401,70
35497,4,4401,76
35498,0,4402,258
35499,2,4403,394
35500,1,4403,247
35501,0,4403,247
35502,2,4404,184
35503,0,4404,247
35504,1,4404,247
35505,4,4404,107
35506,0,4404,247
35507,1,4404,247
35508,0,4405,247
35509,1,4405,247
35510,2,4405,198
35511,0,4405,247
35512,1,4405,247
35513,2,4405,243
35514,5,4405,76
35515,3,4405,377
35516,2,4405,76
35517,5,4405,107
35518,4,4405,76
35519,3,4405,107
35520,0,4406,247
35521,1,4406,247
35522,4,4406,76
35523,3,4406,70
35524,0,4406,222
35525,1,4406,194
35526,0,4406,334
35527,11,4406,194
35528,0,4406,247
35529,1,4406,247
35530,0,4407,247
35531,1,4407,247
35532,0,4407,247
35533,1,4407,247
35534,2,4408,394
35535,2,4409,184
35536,2,4410,198
35537,3,4410,377
35538,3,4411,107
35539,10,4411,107
35540,5,4411,107
35541,4,4411,107
35542,2,4411,243
35543,5,4411,76
35544,2,4411,76
35545,0,4411,247
35546,1,4411,247
35547,3,4411,70
35548,10,4411,436
35549,0,4413,247
35550,1,4413,247
35551,0,4414,247
35552,1,4414,247
35553,2,4414,184
35554,2,4414,394
35555,0,4414,247
35556,1,4414,247
35557,4,4415,107
35558,0,4415,247
35559,1,4415,247
35560,8,4415,260
35561,7,4415,260
35562,8,4415,124
35563,11,4415,395
35564,7,4415,124
35565,0,4415,247
35566,16,4415,16
35567,1,4415,247
35568,8,4415,289
35569,7,4415,289
35570,3,4416,377
35571,0,4416,247
35572,1,4416,247
35573,5,4416,107
35574,3,4416,107
35575,2,4416,198
35576,2,4416,243
35577,5,4416,76
35578,2,4416,76
35579,4,4416,76
35580,3,4416,70
35581,0,4416,247
35582,1,4416,247
35583,0,4417,247
35584,1,4417,247
35585,4,4417,76
35586,2,4419,184
35587,2,4420,394
35588,0,4420,261
35589,1,4420,261
35590,0,4420,247
35591,1,4420,247
35592,10,4421,107
35593,5,4421,107
35594,3,4421,377
35595,3,4421,107
35596,4,4421,107
35597,2,4421,198
35598,2,4421,243
35599,5,4421,76
35600,2,4421,76
35601,3,4421,70
35602,4,4422,70
35603,3,4422,70
35604,4,4422,76
35605,4,4422,76
35606,1,4423,247
35607,0,4423,247
35608,0,4424,247
35609,1,4424,247
35610,2,4424,184
35611,1,4424,247
35612,0,4424,247
35613,4,4424,107
35614,1,4425,247
35615,0,4425,247
35616,2,4425,394
35617,0,4425,247
35618,1,4425,247
35619,0,4426,247
35620,1,4426,247
35621,3,4426,377
35622,5,4426,107
35623,3,4426,107
35624,1,4426,247
35625,0,4426,247
35626,10,4426,436
35627,3,4427,70
35628,2,4427,243
35629,1,4427,247
35630,5,4427,76
35631,0,4427,247
35632,2,4427,76
35633,2,4427,198
35634,0,4427,60
35635,11,4427,90
35636,1,4427,90
35637,16,4427,60
35638,1,4427,60
35639,9,4427,60
35640,4,4427,76
35641,4,4428,76
35642,0,4429,60
35643,11,4429,90
35644,1,4429,90
35645,1,4429,60
35646,9,4429,60
35647,14,4429,60
35648,12,4429,60
35649,2,4429,184
35650,2,4431,394
35651,0,4431,247
35652,1,4431,247
35653,3,4431,107
35654,3,4431,377
35655,5,4431,107
35656,10,4431,107
35657,4,4431,107
35658,3,4432,70
